uniq_id,name_title,description,list_price,sale_price,average_product_rating,product_url,product_image_urls,brand
9ea2b40dbe545a0886ba977247f51390,Dearfoamså¨ Stepout Ballerina Slipper,"You will feel light as a feather in our ballerina slipper, featuring Dearfoams comfort cushioning and indoor/outdoor durability.åÊ‰ÑèåÊåÊ åÊpolyester upper and lining‰ÑèåÊåÊ åÊEVA waterproof sole‰ÑèåÊåÊ åÊmachine wash, dry flat‰ÑèåÊåÊ åÊimported",36.26,30.82,,http://www.jcpenney.com/dearfoams-stepout-ballerina-slipper/prod.jump?ppId=pp5006690075&catId=cat1002040018&&_dyncharset=UTF-8&urlState=/shoes/shop-women-s-shoes/slippers/7/_/N-gkl70yZ93/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0209201617040249M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0209201617040257M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0209201617040229M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Dearfoams
50c96358b5e58c6a64a8e479be6ffd2b,"Natico 13.25""x10.25"" Portfolio","Crafted out of soft black faux leather, this stylish wraparound zippered portfolio will make a lasting impression on all who see it. The detailed interior consists of an 8-digit solar calculator, a zippered mesh ID pocket, a mesh snap closure card pocket, a file pocket, an elastic pen loop and a 30-page writing tablet. It makes a perfect corporate gift, and is ideal for travel and business meetings. solar calculator soft touch contemporary design zippered mesh ID pocket mesh snap-closure card pocket file pocket elastic pen loop 30-page ruled writing tablet faux leather wipe clean with a soft dry cloth 13å_x10å_"" imported",120.86,60.42,,http://www.jcpenney.com/natico-1325x1025-portfolio/prod.jump?ppId=pp5006300775&catId=cat100350042&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/shop-accessories/backpacks-bags/multi-function/_/N-1nqul6Z1z141u9/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1120201517075982M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1120201517075985M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1120201517075978M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1120201517075971M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",NATICO
acd6cc516a4b4dfb4953d2b87a074d97,Forever Moments‰ã¢ Red Petal Charm Bracelet Bead,"""He loves me, he loves me not."" This red petal bead reminds you of how fragile love is.åÊFits other brands of bracelets, too. åÊ Metal: Sterling silver Stones: Glass bead Dimensions: 9x15mm Jewelry photos are enlarged to show detail. åÊ",45.3,18.12,,http://www.jcpenney.com/forever-moments-red-petal-charm-bracelet-bead/prod.jump?ppId=pp5004070243&catId=cat1004450040&&_dyncharset=UTF-8&urlState=/jewelry-watches/shop-departments/fine-jewelry/shop-fine-jewelry/beads-charms/flower/_/N-gm0um0Z1z140q1/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0605201417092554M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",FINE JEWELRY
ca9668c8b6ae5468d95502fe41c283e0,Arizona Solid Leggings,"Add our jersey knit leggings to your favorite looks and take them up a notch.åÊ 29"" inseam cotton/spandex washable imported",24.17,12.07,4.8 out of 5,http://www.jcpenney.com/arizona-solid-leggings/prod.jump?ppId=pp5005710135&catId=cat1006950010&&_dyncharset=UTF-8&urlState=/handbags-accessories/shop-accessories/leggings/blue/_/N-gniflmZ12y/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0626201417110140M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",ARIZONA
9091f6af6a849c055041e973dee72730,Creative Bath‰ã¢ Ruffles Bath Rug,"Add a bit of charm to your bathroom with this bath rug finished with delicate ruffles. åÊ inset ruffles handcrafted measures 34x21xå_"" Cotton. Washable. Imported.",56.81,33.83,5 out of 5,http://www.jcpenney.com/creative-bath-ruffles-bath-rug/prod.jump?ppId=pp5004111790&catId=cat1001360009&&_dyncharset=UTF-8&urlState=/for-the-home/shop-departments/college-life/shop-bed-bath/bath-towels-decor/oval/_/N-gk6mbtZ1z141sk/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0611201417072693M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0611201417072592M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",CREATIVE BATH
f000eb8dab4a5392db2a4a4eace0f60b,Ocean Current Detox 4-Way Stretch Boardshorts,"Detox those bad vibes when beachside with our comfortable 4-way stretch boardshorts from Ocean Current. drawstring tech cargo pocket 10"" inseam polyester/spandex washable imported",50.76,30.2,4.5 out of 5,http://www.jcpenney.com/ocean-current-detox-4-way-stretch-boardshorts/prod.jump?ppId=pp5007070957&catId=cat1002790018&&_dyncharset=UTF-8&urlState=/shops/swimsuits/men-s-swimwear/28/_/N-gl19qaZ1z141l7/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0330201617025024M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0330201617025021M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Ocean Current
0b3bae686ad8f36946a5a9ed3ef44662,Certified International Winter Wonder Square Serving Platter,"Featuring charming cardinals perched on mistletoe branches, this festive square serving platter brings Christmas cheer to all your holiday get-togethers. åÊ durable earthenware construction classic red-and-green color scheme great for appetizers, side dishes, desserts and more Earthenware. Measures 13x13"". Hand wash. Imported.åÊ",84.6,42.29,5 out of 5,http://www.jcpenney.com/certified-international-winter-wonder-square-serving-platter/prod.jump?ppId=pp5004391030&catId=cat1002110027&&_dyncharset=UTF-8&urlState=/for-the-home/shop-departments/holiday-decor/shop-christmas-decor/christmas-tabletop/multi/_/N-gkmp1nZ147/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0808201417212730M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Certified International
11dde0fb9c045536e7456f4b8ff22040,Staffordå¨ Travel Flat-Front Suit Pants‰ÛÒBig & Tall,"These suit pants have season-spanning style in a resilient fabric that won‰Ûªt get road-weary. And they‰Ûªre machine washable, too. wrinkle resistant classic fit zip fly with button tab and hook-and-eye closure flat front front slash pockets back button-through welt pockets lined to the knee hemmed fabric: wool/polyester lining: polyester washable imported dry clean only Jacket is dry clean only",138.99,66.46,4.5 out of 5,http://www.jcpenney.com/stafford-travel-flat-front-suit-pants-big-tall/prod.jump?ppId=pp5003162064&catId=cat1006160086&&_dyncharset=UTF-8&urlState=/men/shop-brands/stafford/stafford-suits-sportcoats/52/_/N-gn1i3aZ1z140vp/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0904201317062649M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0904201317062599M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_3984315594001_JCP-MENS-SUITS-V6-th.jpg?pubId=1232842441001",STAFFORD
a504f87bc1cff6fe386be892824e16f0,Vanså¨ Classic Drop T-Shirt,"Graphic logo tee is classic Vans in soft, 100% cotton. crewneck short sleeves cotton washable imported",26.59,18.12,,http://www.jcpenney.com/vans-classic-drop-t-shirt/prod.jump?ppId=pp5004741001&catId=cat1006520026&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/hidden-categories/view-all-guys/shirts/vans/_/N-gn97tmZi9/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1016201417053215M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Vans
6fe00d2ba7314887d2329cb1c62d35df,Stylus‰ã¢ 5-Pocket Denim Gaucho Pants,"It's easy to complement your throwback style with a little the low-key chic in our 70s-inspired denim gaucho pants. loose fit mid rise bootcut leg 5-pocket styling button-and-zip fly closure cotton/spandex washable imported misses: 22"" inseam petite: 20å_"" inseam",58.01,26.09,5 out of 5,http://www.jcpenney.com/stylus-5-pocket-denim-gaucho-pants/prod.jump?ppId=pp5007310131&catId=cat1004890013&&_dyncharset=UTF-8&urlState=/women/shop-brands/stylus/29-8/_/N-gmaa3hZ1z13hi0/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1230201517021131M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1230201517021127M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",STYLUS
88817b8dc20e2aeb513b787255f2fa4c,Levi'så¨ 505‰ã¢ Regular-Fit Jeans - Toddler Boys 2t-5t,"Beloved for the comfortable styling, Levi's 505 jeans feature a modern straight fit and is roomy in the leg. 5-pocket styling straight through seat, thigh and leg adjustable waist zip fly and button closures cotton washable imported",43.51,21.74,,http://www.jcpenney.com/levis-505-regular-fit-jeans-toddler-boys-2t-5t/prod.jump?ppId=pp5006480512&catId=cat1006040001&&_dyncharset=UTF-8&urlState=/kids/shop-boys/boys-2t-5t/bottoms/4t/_/N-gmyxflZ8h/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0121201617052287M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0121201617052293M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Levi
65fdb026fd33327bf6b27dfdba4373da,Ghostbusters Short-Sleeve Stay Puft Tee - Big & Tall,You'll be searching out graham crackers and chocolate in our Stay Puft tee.åÊ crewneck short sleeves cotton/polyester washable imported,36.26,18.12,,http://www.jcpenney.com/ghostbusters-short-sleeve-stay-puft-tee-big-tall/prod.jump?ppId=pp5007380284&catId=cat1006670001&&_dyncharset=UTF-8&urlState=/men/more-for-men/big-tall/shop-clothing/shirts/graphic-t-shirts/4x-large/_/N-gncfjlZc2/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0505201617042288M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Novelty T-Shirts
865fa846fc3fee4753a2046c10edcbf8,Xersion‰ã¢ Wrap Around Sunglasses,"Our Xersion wrap sunglasses are a perfect fit for your active, outdoor needs. UV protection polarized lenses plastic",33.84,16.92,,http://www.jcpenney.com/xersion-wrap-around-sunglasses/prod.jump?ppId=pp5006470730&catId=cat1006210031&&_dyncharset=UTF-8&urlState=/men/more-ways-to-shop/the-outdoor-shop/xersion/_/N-gn2kmnZo4/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0204201617034870M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Xersion
9c89af55426da5a2042c882ed89888f0,Staffordå¨ Reversible Leather Belt‰ÛÒBig & Tall,"Stafford feather edge reversible belt is like having two belts in one to enhance your wardrobe. åÊ leather black/brown reversible sides 1å_""åÊstitched feather edge stained edges polished gunmetal finish buckle dress tip imported For a proper fit, order belts one full size larger than your normal waist size.",41.09,32.87,4 out of 5,http://www.jcpenney.com/stafford-reversible-leather-belt-big-tall/prod.jump?ppId=pp5004221666&catId=cat100420008&&_dyncharset=UTF-8&urlState=/men/shop-brands/stafford/reversible/_/N-1nsckoZ1z14161/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0310201417094547M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_4208871355001_4208847182001-th.jpg?pubId=1232842441001",STAFFORD
1e9340c25feca7fcb0ddf5b50623b497,Liz Claiborneå¨ Short-Sleeve Stripe Sweater - Plus,"Earn your stripes with our short-sleeve sweater, a sure bet for comfort and style this season.åÊ roundneck short sleeves rayon/nylon machine wash, dry flat imported",48.34,29.01,,http://www.jcpenney.com/liz-claiborne-short-sleeve-stripe-sweater-plus/prod.jump?ppId=pp5006590237&catId=cat1006070069&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/plus-size/shop-clothing/tops/sweaters-cardigans/pink/_/N-gmzkmtZ136/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0204201617043746M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",LIZ CLAIBORNE
4f116ee48185c53b25df552475d3dc5d,The Foundry Supply Co.‰ã¢ Flat-Front Shorts - Big & Tall,"These striped shorts from The Foundry Supply Co. have an extendable waist for an easier fit. relaxed fit zip and button closure flat front sits at waist extendable waistband straight leg 10"" inseam welt pocket at back hemmed 100% cotton washable imported",60.43,30.2,,http://www.jcpenney.com/the-foundry-supply-co-flat-front-shorts-big-tall/prod.jump?ppId=pp5006350376&catId=cat1002310004&&_dyncharset=UTF-8&urlState=/men/more-for-men/big-tall/shop-brands/the-foundry-supply-co/54/_/N-gkqzckZ1z140vo/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1228201517111120M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",THE FOUNDRY SUPPLY CO.
a36c9c06ca769bc1e54fd8ce3f21625b,a.n.aå¨ Sleeveless Knit Jumpsuit - Tall,"Our jumpsuit from a.n.a. features a unique cinched waist with flowy fabric for a stylish look. scoopneck sleeveless drawstring at waist approx. 30"" long rayon/spandex hand wash, dry flat imported",58.01,33.83,,http://www.jcpenney.com/ana-sleeveless-knit-jumpsuit-tall/prod.jump?ppId=pp5007080099&catId=cat1002990018&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/tall/shop-brands/a-n-a/a-n-a/_/N-gl5k1uZ3v/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0404201617034333M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0404201617034330M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",A.N.A
4975311467378db7bd7dfbc7908eecf5,Xersion‰ã¢ Cotton Muscle Tee,Enjoy sleeveless cotton comfort in colors that bring more style to your game with this soft tee from Xersion. crewneck cotton B65 grey: cotton/polyester washable imported,16.92,8.45,4.6 out of 5,http://www.jcpenney.com/xersion-cotton-muscle-tee/prod.jump?ppId=pp5005942429&catId=cat1006520034&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/hidden-categories/view-all-guys/workout-clothes/xersion/_/N-gn97tuZo4/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0902201517014001M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0814201517031197M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Xersion
e4255571d48e140aaea3dacadae677d0,Columbiaå¨ Running Rapids‰ã¢ Shorts,"Our Columbia shorts pack a lot of punch in a small package‰ÛÓfeaturing moisture-wicking fabric, UPF protection and an adjustable waistband for maximum comfort. quick dry moisture wicking UPF 50+ protection elastic adjustable waistband interior mesh brief 2 front pockets 1 zip-closed security pocket 8"" inseam shorts: nylon poplin mesh lining: polyester washable imported",48.34,30.2,,http://www.jcpenney.com/columbia-running-rapids-shorts/prod.jump?ppId=pp5006650648&catId=cat1006210031&&_dyncharset=UTF-8&urlState=/men/more-ways-to-shop/the-outdoor-shop/not-applicable/_/N-gn2kmnZ7t6/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0209201617050086M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0209201617050083M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Columbia
fed4420d5a6298320d6e9244ec2ef976,Bisou Bisouå¨ Short-Sleeve Crochet Romper - Plus,"The fun and frilly style of our off-the-shoulder short-sleeve crochet romper makes it the perfect outfit for your next sunny day spent outside. 5"" inseam lined shell: polyester/rayon lining: rayon/spandex washable imported",78.56,45.92,5 out of 5,http://www.jcpenney.com/bisou-bisou-short-sleeve-crochet-romper-plus/prod.jump?ppId=pp5007000264&catId=cat1005130021&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/plus-size/shop-brands/bisou-bisou/career/_/N-gmffadZ1z140dy/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0324201618424299M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0324201618424293M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Bisou Bisou
0fd5cf11369a578bcc3e8de03091b167,Monetå¨ Drop Blue Gold-Tone Earrings,"These divine earrings have gray stones set in gold-tone metal for a vintage look and feel. Elegant and timeless, these earrings are a must-have for your jewelry collection. åÊ Metal: åÊGold-tone metal Stones: Blue stonesBack: LeverbackDimensions: 1.1"" longåÊ Jewelry photos are enlarged to show detail.",26.59,18.61,,http://www.jcpenney.com/monet-drop-blue-gold-tone-earrings/prod.jump?ppId=pp5006300404&catId=cat100260190&&_dyncharset=UTF-8&urlState=/jewelry-watches/shop-departments/fashion-jewelry-fashion-silver/shop-fashion-jewelry/earrings/blue/_/N-1nox9aZ12y/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1124201517011968M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",MONET JEWELRY
6f3d61da2ff410e13e5dd583b3efe12f,Bulwarkå¨ CLD4 Flame-Resistant Coveralls,"Don't chance it. Wear a 6-oz. deluxe coverall and protect yourself from potential on-the-job fire or chemical mishaps. flame-resistant fabric combination of comfortable cotton and durable nylon for long-lasting protection 1-piece, topstitched, lay-flat collar 2-way concealed taped brass breakaway zipper concealed snap-on cuff 2 angled chest pockets with concealed flap zipper closures deep pleated action back hazard risk category 2 protection cotton/nylon washable imported of domestic goods more sizes: regular, tall, big, big tall NOTE:åÊWhen washing, use soft water. Avoid starches and fabric softeners. Do not use chlorine bleach.",108.78,80.97,,http://www.jcpenney.com/bulwark-cld4-flame-resistant-coveralls/prod.jump?ppId=pp5005170142&catId=cat100350034&&_dyncharset=UTF-8&urlState=/men/shop-clothing/workwear-scrubs/shop-clothing/coveralls-overalls/48/_/N-1nqukyZ1z141kv/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/0900631B81BDF0D3M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Bulwark
d5f5d262b68d2b216151268f32c304f3,Okie Dokieå¨ Knot-Back Tank Top - Toddler Girls 2t-5t,"With all kinds of pairing options, this knot-back tank top is sure to become one of her new favorite outfit staples.‰ÑèåÊåÊ åÊsquareneck‰ÑèåÊåÊ åÊcotton/polyester‰ÑèåÊåÊ åÊwashable‰ÑèåÊåÊ åÊimported åÊ",14.5,7.24,,http://www.jcpenney.com/okie-dokie-knot-back-tank-top-toddler-girls-2t-5t/prod.jump?ppId=pp5006900216&catId=cat100260152&&_dyncharset=UTF-8&urlState=/baby/shop-brands/all-brands/solid/_/N-1nox88Z1z141ur/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0314201617035781M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Okie Dokie
dcf7fd0a27d950cbc921b488285f9716,adidaså¨ Go To Performance Fleece Pants,Get more comfort out of your cold-weather workouts in these light and soft fleece pants with climawarm‰ã¢ technology. climawarm‰ã¢ moisture management technology sits at waist regular fit through seat and thigh elastic waist with drawstring side-seam pockets left leg logo polyester washable imported,54.39,32.62,4.4 out of 5,http://www.jcpenney.com/adidas-go-to-performance-fleece-pants/prod.jump?ppId=pp5005810303&catId=cat1006520029&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/hidden-categories/view-all-guys/pants/original/_/N-gn97tpZ1z140v6/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0803201520380989C.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",ADIDAS
8511c0a81c967adfc02fb29746ac0f3c,i jeans by Buffalo Carty Short-Sleeve Graphic Tee,Striped cotton shirt keeps your look fresh with a modified Western yoke and welt chest pocket. åÊ point collar short sleeves welt chest pocket with button cotton washable imported åÊ,36.26,12.68,5 out of 5,http://www.jcpenney.com/i-jeans-by-buffalo-carty-short-sleeve-graphic-tee/prod.jump?ppId=pp5004600126&catId=cat1002990005&&_dyncharset=UTF-8&urlState=/men/shop-clothing/t-shirts-tanks/graphic-t-shirts/i-jeans-by-buffalo/_/N-gl5k1hZ1g3/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0123201517013039M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",I JEANS BY BUFFALO
28c77b17a0e816480394cba96406a14a,BELLE + SKY‰ã¢ Long-Sleeve Faux-Suede Jacket - Plus,"Rock a moto-inspired look and kickstart your high-fashion chic look in our faux-suede jacket. long sleeves point collar full front zipper approx. 23å_"" - 25"" front length polyester/polyurethane polyester lining spot clean only imported",145.03,84.59,,http://www.jcpenney.com/belle-sky-long-sleeve-faux-suede-jacket-plus/prod.jump?ppId=pp5006461441&catId=cat1006160072&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/plus-size/shop-brands/belle-sky/regular/_/N-gn1i2wZ1z141cn/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0114201617075028M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0114201617075025M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",BELLE + SKY
77d082300f09ce56dec3f3992867037b,Inspired Hearts Cosmic Pants - Juniors Plus,"The sporty style of our performance pants can take you to the gym or be a comfy choice for a lazy day. elastic waist slim fit approx. 25-26"" length polyester/spandex washable imported",50.76,30.2,,http://www.jcpenney.com/inspired-hearts-cosmic-pants-juniors-plus/prod.jump?ppId=pp5006301198&catId=cat1003810028&&_dyncharset=UTF-8&urlState=/juniors/specialty-sizing/juniors-plus/leggings/not-applicable/_/N-gln4rwZ1z13vt1/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1119201517044617M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",INSPIRED HEARTS
21fc41e93f4eabc52e35c8a88324ee1d,French Toastå¨ Pull-On Short - Toddler Boys 2t-4t,"Uncomplicate his morning with these fuss-free, pull-on shorts. åÊ elastic waist mock fly with chalk button no-wrinkle fabric 2 front pockets, 1 back pocket twill cotton/polyester washable imported",21.76,19.33,5 out of 5,http://www.jcpenney.com/french-toast-pull-on-short-toddler-boys-2t-4t/prod.jump?ppId=pp5004110151&catId=cat100260060&&_dyncharset=UTF-8&urlState=/kids/shop-boys/shop-all-boys/shop-boys-clothing/school-uniforms/3t/_/N-1nox5oZ8g/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0612201417083475M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0612201417083425M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",French Toast
bd7bed7efdbae079809af84903df9f7f,Soleus PR Mens Black and Yellow Strap Running Digital Sport Watch,"This incredible running watch features 30-lap memory to record your rapidly improving split times, five interval timers to train your lungs for immortality and a convertible display to easily view real time greatness.åÊåÊåÊåÊåÊåÊ Brand: Soleus Dial Color: Gray Strap: Black and yellow plastic Movement: Digital Water Resistance: 100m Case Width: 27.8mm Case Thickness: 15.8mm Model No.: SR008-020 Special Features: Stopwatch; alarm; 20-hour chronograph; dual time; 2 alarms; 30-lap memory; 5 interval timers; 30-lap data storage Jewelry photos are enlarged to show detail.",66.47,53.18,,http://www.jcpenney.com/soleus-pr-mens-black-and-yellow-strap-running-digital-sport-watch/prod.jump?ppId=pp5006240110&catId=cat1003910023&&_dyncharset=UTF-8&urlState=/jewelry-watches/shop-departments/watches/shop-watches/watches-under/soleus/_/N-glp9xjZ1ro/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1020201517020106M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",SOLEUS
3b89cdcdc720478895cc8a401b252f38,PGA TOURå¨ Short-Sleeve Embossed Ombre Polo,"Tee up in our ombre polo, featuring moisture-absorbing PGA TOUR Dry technology and bottom side vents to keep you cool and dry while you play. spread/ribbed collar half-placket button front PGA TOUR Dry technology for moisture absorption SunFlux 50 technology protects your skin from UV rays MotionFlux technology are innovative seams that define range of motion bottom side vents polyester washable imported",72.52,36.25,,http://www.jcpenney.com/pga-tour-short-sleeve-embossed-ombre-polo/prod.jump?ppId=pp5006870420&catId=cat1002620018&&_dyncharset=UTF-8&urlState=/men/shop-clothing/polos/gray/_/N-gkxmk2Z145/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0301201617012369M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0301201617012358M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Pga Tour
aebe364837086a485e76cabc1451b965,Nikeå¨ Air Sickness Graphic Tee,"Sick style is easily achieved with this colorful, Air-themed graphic tee from Nike, the one you want when you‰Ûªre getting ready to launch. non-restrictive crewneck short sleeves chest graphic with Swoosh 100% cotton washable imported",30.22,21.74,4 out of 5,http://www.jcpenney.com/nike-air-sickness-graphic-tee/prod.jump?ppId=pp5005430914&catId=cat1006140019&&_dyncharset=UTF-8&urlState=/men/shop-clothing/workout-clothes/shop-sale-clearance/clearance/pink/_/N-gn12lvZ136/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0515201517013144M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Nike
b06488ba64e8d472dfea7b8bb95db08b,"Arizona Poplin Chino Shorts - Boys 8-20, Slim and Husky","Featuring an adjustable waistband and a comfortable relaxed fit, our poplin chino shorts by Arizona offer versatility and style that lasts. relaxed fit flat front zip fly with button closure adjustable waist 2 front pockets and 1 back pocket 100% cotton washable imported",36.26,18.12,4.5 out of 5,http://www.jcpenney.com/arizona-poplin-chino-shorts-boys-8-20-slim-and-husky/prod.jump?ppId=pp5006440511&catId=cat100260125&&_dyncharset=UTF-8&urlState=/kids/shop-boys/shop-all-boys/shop-sale-clearance/sale/12-r/_/N-1nox7hZ1z136yc/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0114201617065137M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",ARIZONA
